ID,Category,hiragana,katakana,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,,,,,,count,Embedding,<UnBasic>
31034,SEXUAL_WORD,ほっく,ホック,,,,,,,,,,,,0,,<UnBasic>
31035,SEXUAL_WORD,ふっく,フック,,,,,,,,,,,,1,,<UnBasic>
31036,SEXUAL_WORD,せなか,セナカ,背中,,,,,,,,,,,0,,名詞
31037,SEXUAL_WORD,へそ,ヘソ,臍,,,,,,,,,,,0,,名詞
31038,SEXUAL_WORD,わきばら,ワキバラ,脇腹,,,,,,,,,,,0,,名詞
31039,SEXUAL_WORD,かた,カタ,肩,,,,,,,,,,,2,,名詞
31040,SEXUAL_WORD,くびすじ,クビスジ,首筋,,,,,,,,,,,0,,名詞
31041,SEXUAL_WORD,ひざ,ヒザ,膝,,,,,,,,,,,0,,名詞
31042,SEXUAL_WORD,あし,アシ,足,,,,,,,,,,,6,,名詞
31043,SEXUAL_WORD,ゆび,ユビ,指,,,,,,,,,,,12,,名詞
31044,SEXUAL_WORD,かみ,カミ,髪,,,,,,,,,,,1,,名詞
31045,SEXUAL_WORD,あおかみ,アオカミ,青髪,,,,,,,,,,,0,<HAIR_COLOR>,<UnBasic>
31046,SEXUAL_WORD,あかがみ,アカガミ,赤髪,,,,,,,,,,,0,<HAIR_COLOR>,<UnBasic>
31047,SEXUAL_WORD,きんぱつ,キンパツ,金髪,,,,,,,,,,,0,<HAIR_COLOR>,名詞
31048,SEXUAL_WORD,はくはつ,ハクハツ,白髪,,,,,,,,,,,0,<HAIR_COLOR>,名詞
31049,SEXUAL_WORD,ぎんぱつ,ギンパツ,銀髪,,,,,,,,,,,0,<HAIR_COLOR>,名詞
31050,SEXUAL_WORD,ぴんくがみ,ピンクガミ,ピンク髪,,,,,,,,,,,0,<HAIR_COLOR>,<UnBasic>
31051,SEXUAL_WORD,みどりかみ,ミドリカミ,緑髪,みどりがみ,ミドリガミ,,,,,,,,,0,<HAIR_COLOR>,<UnBasic>
31052,SEXUAL_WORD,くろかみ,クロカミ,黒髪,,,,,,,,,,,0,<HAIR_COLOR>,名詞
31053,SEXUAL_WORD,ぼてばら,ボテバラ,ぼて腹,ボテ腹,,,,,,,,,,0,,<UnBasic>
31054,SEXUAL_WORD,ぽりねしあん,ポリネシアン,,,,,,,,,,,,0,,<UnBasic>
31055,SEXUAL_WORD,だんざい,ダンザイ,断罪,,,,,,,,,,,0,,名詞
31056,SEXUAL_WORD,くすぐり,クスグリ,,,,,,,,,,,,0,,動詞
31057,SEXUAL_WORD,くすこ,クスコ,,,,,,,,,,,,0,,<UnBasic>
31058,SEXUAL_WORD,とっぷれす,トップレス,,,,,,,,,,,,0,,<UnBasic>
31059,SEXUAL_WORD,うれしょん,ウレション,嬉しょん,,,,,,,,,,,0,,<UnBasic>
31060,SEXUAL_WORD,げーむ,ゲーム,,,,,,,,,,,,0,,<UnBasic>
31061,SEXUAL_WORD,かんちょう,カンチョウ,浣腸,,,,,,,,,,,0,,名詞
31062,SEXUAL_WORD,なましぼり,ナマシボリ,生絞り,生搾り,,,,,,,,,,0,,<UnBasic>
31063,SEXUAL_WORD,きょうちょう,キョウチョウ,強調,,,,,,,,,,,0,,名詞
31064,SEXUAL_WORD,きょうよう,キョウヨウ,強要,,,,,,,,,,,0,,名詞
31065,SEXUAL_WORD,ぼっしゅう,ボッシュウ,没収,,,,,,,,,,,0,,名詞
31066,SEXUAL_WORD,かんてん,カンテン,寒天,,,,,,,,,,,0,,名詞
31067,SEXUAL_WORD,ちちだし,チチダシ,乳出し,,,,,,,,,,,0,,<UnBasic>
31068,SEXUAL_WORD,ふるちん,フルチン,,,,,,,,,,,,0,,名詞
31069,SEXUAL_WORD,ぱぶろふ,パブロフ,,,,,,,,,,,,0,,名詞
31070,SEXUAL_WORD,かいてん,カイテン,回転,,,,,,,,,,,0,,名詞
31071,SEXUAL_WORD,じょうげ,ジョウゲ,上下,,,,,,,,,,,0,,名詞
31072,SEXUAL_WORD,ぴすとん,ピストン,,,,,,,,,,,,0,,名詞
31073,SEXUAL_WORD,ましーん,マシーン,,,,,,,,,,,,0,,<UnBasic>
31074,SEXUAL_WORD,れっく,レック,REC,,,,,,,,,,,0,,名詞
31075,SEXUAL_WORD,きょうはく,キョウハク,脅迫,,,,,,,,,,,0,,名詞
31076,SEXUAL_WORD,おどし,オドシ,脅し,,,,,,,,,,,0,,動詞
31077,SEXUAL_WORD,いちば,イチバ,市場,,,,,,,,,,,1,,名詞
31078,SEXUAL_WORD,どれいいち,ドレイイチ,奴隷市,,,,,,,,,,,0,,<UnBasic>
31079,SEXUAL_WORD,ばいしゅう,バイシュウ,買収,,,,,,,,,,,0,,名詞
31080,SEXUAL_WORD,ぱぱかつ,パパカツ,パパ活,,,,,,,,,,,0,,<UnBasic>
31081,SEXUAL_WORD,ゆめじょし,ユメジョシ,夢女子,,,,,,,,,,,0,,<UnBasic>
31082,SEXUAL_WORD,じらいけい,ジライケイ,地雷系,,,,,,,,,,,0,,<UnBasic>
31083,SEXUAL_WORD,じらい,ジライ,地雷,,,,,,,,,,,0,,名詞
31084,SEXUAL_WORD,じばく,ジバク,自縛,,,,,,,,,,,0,,名詞
31085,SEXUAL_WORD,りんぐ,リング,,,,,,,,,,,,0,,<UnBasic>
31086,SEXUAL_WORD,しょきゅう,ショキュウ,初級,,,,,,,,,,,0,,名詞
31087,SEXUAL_WORD,ちゅうきゅう,チュウキュウ,中級,,,,,,,,,,,0,,名詞
31088,SEXUAL_WORD,じょうきゅう,ジョウキュウ,上級,,,,,,,,,,,0,,名詞
31089,SEXUAL_WORD,ざんげ,ザンゲ,懺悔,,,,,,,,,,,0,,名詞
31090,SEXUAL_WORD,ざんげしつ,ザンゲシツ,懺悔室,,,,,,,,,,,0,,<UnBasic>
31091,SEXUAL_WORD,しんさつしつ,シンサツシツ,診察室,,,,,,,,,,,0,,<UnBasic>
31092,SEXUAL_WORD,しんさつ,シンサツ,診察,,,,,,,,,,,0,,名詞
31093,SEXUAL_WORD,しんだん,シンダン,診断,,,,,,,,,,,0,,名詞
31094,SEXUAL_WORD,しんりょう,シンリョウ,診療,,,,,,,,,,,0,,名詞
31095,SEXUAL_WORD,ひろげる,ヒロゲル,広げる,,,,,,,,,,,1,,動詞
31096,SEXUAL_WORD,ぱぶりっく,パブリック,,,,,,,,,,,,0,,名詞
31097,SEXUAL_WORD,ぷらいべーと,プライベート,,,,,,,,,,,,0,,<UnBasic>
31098,SEXUAL_WORD,ばんそうこう,バンソウコウ,絆創膏,,,,,,,,,,,0,,名詞
31099,SEXUAL_WORD,かってに,カッテニ,勝手に,,,,,,,,,,,2,,<UnBasic>
31100,SEXUAL_WORD,かいかつ,カイカツ,快活,,,,,,,,,,,0,,名詞
31101,SEXUAL_WORD,ぶらいんど,ブラインド,,,,,,,,,,,,0,,<UnBasic>
31102,SEXUAL_WORD,ぶたかん,ブタカン,豚姦,,,,,,,,,,,0,,<UnBasic>
31103,SEXUAL_WORD,ばかん,バカン,馬姦,,,,,,,,,,,0,,<UnBasic>
31104,SEXUAL_WORD,うしかん,ウシカン,牛姦,,,,,,,,,,,0,,<UnBasic>
31105,SEXUAL_WORD,ねくろふぃりあ,ネクロフィリア,,,,,,,,,,,,0,,<UnBasic>
31106,SEXUAL_WORD,ふぃりあ,フィリア,,,,,,,,,,,,0,,<UnBasic>
31107,SEXUAL_WORD,ぺどふぃりあ,ペドフィリア,,,,,,,,,,,,0,,名詞
31108,SEXUAL_WORD,おやゆび,オヤユビ,親指,,,,,,,,,,,0,,名詞
31109,SEXUAL_WORD,ひとさしゆび,ヒトサシユビ,人差し指,,,,,,,,,,,0,,名詞
31110,SEXUAL_WORD,なかゆび,ナカユビ,中指,,,,,,,,,,,0,,名詞
31111,SEXUAL_WORD,くすりゆび,クスリユビ,薬指,,,,,,,,,,,0,,名詞
31112,SEXUAL_WORD,こゆび,コユビ,小指,,,,,,,,,,,0,,名詞
31113,SEXUAL_WORD,つめ,ツメ,爪,,,,,,,,,,,0,,名詞
31114,SEXUAL_WORD,ねいる,ネイル,,,,,,,,,,,,0,,動詞
31115,SEXUAL_WORD,くつした,クツシタ,靴下,,,,,,,,,,,0,,名詞
31116,SEXUAL_WORD,うわばき,ウワバキ,うわばき,,,,,,,,,,,0,,<UnBasic>
31117,SEXUAL_WORD,くつ,クツ,靴,,,,,,,,,,,3,,名詞
31118,SEXUAL_WORD,のど,ノド,喉,,,,,,,,,,,1,,名詞
31119,SEXUAL_WORD,こうない,コウナイ,咥内,口内,,,,,,,,,,0,,名詞
31120,SEXUAL_WORD,であいけい,デアイケイ,出会い系,,,,,,,,,,,0,,<UnBasic>
31121,SEXUAL_WORD,くるぶし,クルブシ,踝,,,,,,,,,,,0,,名詞
31122,SEXUAL_WORD,すね,スネ,脛,,,,,,,,,,,0,,名詞
31123,SEXUAL_WORD,ひじ,ヒジ,肘,,,,,,,,,,,0,,名詞
31124,SEXUAL_WORD,ふくらはぎ,フクラハギ,脹脛,,,,,,,,,,,0,,名詞
31125,SEXUAL_WORD,あきれすけん,アキレスケン,アキレス腱,,,,,,,,,,,0,,名詞
31126,SEXUAL_WORD,いかばら,イカバラ,イカ腹,,,,,,,,,,,0,,<UnBasic>
31127,SEXUAL_WORD,ちぶさ,チブサ,乳房,,,,,,,,,,,0,,名詞
31128,SEXUAL_WORD,めろん,メロン,,,,,,,,,,,,0,,名詞
31129,SEXUAL_WORD,すいか,スイカ,,,,,,,,,,,,0,,名詞
31130,SEXUAL_WORD,ばいぶれーしょん,バイブレーション,,,,,,,,,,,,0,,<UnBasic>
31131,SEXUAL_WORD,せいおん,セイオン,静音,,,,,,,,,,,0,,<UnBasic>
31132,SEXUAL_WORD,いき,イキ,息,,,,,,,,,,,15,,名詞
31133,SEXUAL_WORD,めんたる,メンタル,,,,,,,,,,,,0,,<UnBasic>
31134,SEXUAL_WORD,めんたるへるす,メンタルヘルス,,,,,,,,,,,,0,,<UnBasic>
31135,SEXUAL_WORD,あすぺ,アスペ,,,,,,,,,,,,0,,<UnBasic>
31136,SEXUAL_WORD,あすぺるがー,アスペルガー,,,,,,,,,,,,0,,<UnBasic>
31137,SEXUAL_WORD,にょたい,ニョタイ,女体,,,,,,,,,,,3,,名詞
31138,SEXUAL_WORD,にょたいもり,ニョタイモリ,女体盛り,,,,,,,,,,,0,,<UnBasic>
31139,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31140,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31141,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31142,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31143,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31144,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31145,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31146,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31147,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31148,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31149,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31150,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31151,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31152,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31153,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31154,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31155,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31156,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31157,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31158,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31159,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31160,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31161,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31162,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31163,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31164,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31165,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31166,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31167,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31168,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31169,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31170,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31171,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31172,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31173,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31174,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31175,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31176,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31177,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31178,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31179,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31180,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31181,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31182,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31183,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31184,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31185,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31186,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31187,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31188,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31189,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31190,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31191,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31192,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31193,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31194,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31195,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31196,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31197,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31198,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31199,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31200,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31201,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31202,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31203,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31204,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31205,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31206,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31207,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31208,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31209,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31210,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31211,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31212,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31213,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31214,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31215,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31216,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31217,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31218,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31219,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31220,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31221,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31222,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31223,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31224,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31225,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31226,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31227,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31228,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31229,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31230,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31231,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31232,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31233,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31234,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31235,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31236,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31237,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31238,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31239,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31240,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31241,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31242,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31243,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31244,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31245,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31246,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31247,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31248,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31249,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31250,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31251,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31252,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31253,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31254,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31255,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31256,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31257,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31258,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31259,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31260,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31261,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31262,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31263,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31264,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31265,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31266,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31267,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31268,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31269,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31270,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31271,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31272,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31273,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31274,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31275,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31276,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31277,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31278,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31279,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31280,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31281,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31282,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31283,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31284,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31285,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31286,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31287,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31288,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31289,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31290,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31291,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31292,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31293,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31294,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31295,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31296,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31297,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31298,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31299,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31300,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31301,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31302,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31303,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31304,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31305,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31306,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31307,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31308,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31309,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31310,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31311,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31312,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31313,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31314,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31315,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31316,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31317,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31318,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31319,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31320,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31321,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31322,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31323,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31324,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31325,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31326,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31327,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31328,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31329,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31330,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31331,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31332,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31333,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31334,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31335,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31336,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31337,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31338,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31339,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31340,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31341,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31342,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31343,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31344,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31345,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31346,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31347,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31348,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31349,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31350,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31351,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31352,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31353,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31354,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31355,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31356,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31357,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31358,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31359,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31360,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31361,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31362,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31363,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31364,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31365,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31366,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31367,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31368,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31369,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31370,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31371,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31372,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31373,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31374,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31375,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31376,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31377,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31378,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31379,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
31380,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
